#Time=   0.265000E+08
#              y              u         u_exac             y'             u'        u'_exac
    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
   0.200000E-01   0.200014E-01   0.200000E-01   0.200000E-01   0.200014E-01   0.200000E-01
   0.400000E-01   0.400027E-01   0.400000E-01   0.400000E-01   0.400027E-01   0.400000E-01
   0.600000E-01   0.600040E-01   0.600000E-01   0.600000E-01   0.600040E-01   0.600000E-01
   0.800000E-01   0.800054E-01   0.800000E-01   0.800000E-01   0.800054E-01   0.800000E-01
   0.100000       0.100007       0.100000       0.100000       0.100007       0.100000    
   0.120000       0.120008       0.120000       0.120000       0.120008       0.120000    
   0.140000       0.140009       0.140000       0.140000       0.140009       0.140000    
   0.160000       0.160010       0.160000       0.160000       0.160010       0.160000    
   0.180000       0.180012       0.180000       0.180000       0.180012       0.180000    
   0.200000       0.200013       0.200000       0.200000       0.200013       0.200000    
   0.220000       0.220014       0.220000       0.220000       0.220014       0.220000    
   0.240000       0.240015       0.240000       0.240000       0.240015       0.240000    
   0.260000       0.260016       0.260000       0.260000       0.260016       0.260000    
   0.280000       0.280017       0.280000       0.280000       0.280017       0.280000    
   0.300000       0.300017       0.300000       0.300000       0.300017       0.300000    
   0.320000       0.320018       0.320000       0.320000       0.320018       0.320000    
   0.340000       0.340019       0.340000       0.340000       0.340019       0.340000    
   0.360000       0.360020       0.360000       0.360000       0.360020       0.360000    
   0.380000       0.380020       0.380000       0.380000       0.380020       0.380000    
   0.400000       0.400021       0.400000       0.400000       0.400021       0.400000    
   0.420000       0.420021       0.420000       0.420000       0.420021       0.420000    
   0.440000       0.440021       0.440000       0.440000       0.440021       0.440000    
   0.460000       0.460021       0.460000       0.460000       0.460021       0.460000    
   0.480000       0.480022       0.480000       0.480000       0.480022       0.480000    
   0.500000       0.500022       0.500000       0.500000       0.500022       0.500000    
   0.520000       0.520022       0.520000       0.520000       0.520022       0.520000    
   0.540000       0.540021       0.540000       0.540000       0.540021       0.540000    
   0.560000       0.560021       0.560000       0.560000       0.560021       0.560000    
   0.580000       0.580021       0.580000       0.580000       0.580021       0.580000    
   0.600000       0.600021       0.600000       0.600000       0.600021       0.600000    
   0.620000       0.620020       0.620000       0.620000       0.620020       0.620000    
   0.640000       0.640020       0.640000       0.640000       0.640020       0.640000    
   0.660000       0.660019       0.660000       0.660000       0.660019       0.660000    
   0.680000       0.680018       0.680000       0.680000       0.680018       0.680000    
   0.700000       0.700017       0.700000       0.700000       0.700017       0.700000    
   0.720000       0.720017       0.720000       0.720000       0.720017       0.720000    
   0.740000       0.740016       0.740000       0.740000       0.740016       0.740000    
   0.760000       0.760015       0.760000       0.760000       0.760015       0.760000    
   0.780000       0.780014       0.780000       0.780000       0.780014       0.780000    
   0.800000       0.800013       0.800000       0.800000       0.800013       0.800000    
   0.820000       0.820012       0.820000       0.820000       0.820012       0.820000    
   0.840000       0.840010       0.840000       0.840000       0.840010       0.840000    
   0.860000       0.860009       0.860000       0.860000       0.860009       0.860000    
   0.880000       0.880008       0.880000       0.880000       0.880008       0.880000    
   0.900000       0.900007       0.900000       0.900000       0.900007       0.900000    
   0.920000       0.920005       0.920000       0.920000       0.920005       0.920000    
   0.940000       0.940004       0.940000       0.940000       0.940004       0.940000    
   0.960000       0.960003       0.960000       0.960000       0.960003       0.960000    
   0.980000       0.980001       0.980000       0.980000       0.980001       0.980000    
    1.00000        1.00000        1.00000        1.00000        1.00000        1.00000    
