#Time=    1.04000    
#              y              u         u_exac             y'             u'        u'_exac
    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
   0.200000E-01   0.200022E-01   0.200022E-01   0.200000E-01   0.200022E-01   0.200022E-01
   0.400000E-01   0.400044E-01   0.400044E-01   0.400000E-01   0.400044E-01   0.400044E-01
   0.600000E-01   0.600066E-01   0.600065E-01   0.600000E-01   0.600066E-01   0.600065E-01
   0.800000E-01   0.800088E-01   0.800087E-01   0.800000E-01   0.800088E-01   0.800087E-01
   0.100000       0.100011       0.100011       0.100000       0.100011       0.100011    
   0.120000       0.120013       0.120013       0.120000       0.120013       0.120013    
   0.140000       0.140015       0.140015       0.140000       0.140015       0.140015    
   0.160000       0.160017       0.160017       0.160000       0.160017       0.160017    
   0.180000       0.180019       0.180019       0.180000       0.180019       0.180019    
   0.200000       0.200021       0.200020       0.200000       0.200021       0.200020    
   0.220000       0.220023       0.220022       0.220000       0.220023       0.220022    
   0.240000       0.240024       0.240024       0.240000       0.240024       0.240024    
   0.260000       0.260026       0.260025       0.260000       0.260026       0.260025    
   0.280000       0.280027       0.280027       0.280000       0.280027       0.280027    
   0.300000       0.300029       0.300028       0.300000       0.300029       0.300028    
   0.320000       0.320030       0.320029       0.320000       0.320030       0.320029    
   0.340000       0.340031       0.340031       0.340000       0.340031       0.340031    
   0.360000       0.360032       0.360032       0.360000       0.360032       0.360032    
   0.380000       0.380033       0.380032       0.380000       0.380033       0.380032    
   0.400000       0.400034       0.400033       0.400000       0.400034       0.400033    
   0.420000       0.420034       0.420034       0.420000       0.420034       0.420034    
   0.440000       0.440035       0.440034       0.440000       0.440035       0.440034    
   0.460000       0.460035       0.460035       0.460000       0.460035       0.460035    
   0.480000       0.480035       0.480035       0.480000       0.480035       0.480035    
   0.500000       0.500035       0.500035       0.500000       0.500035       0.500035    
   0.520000       0.520035       0.520035       0.520000       0.520035       0.520035    
   0.540000       0.540035       0.540035       0.540000       0.540035       0.540035    
   0.560000       0.560035       0.560034       0.560000       0.560035       0.560034    
   0.580000       0.580034       0.580034       0.580000       0.580034       0.580034    
   0.600000       0.600034       0.600033       0.600000       0.600034       0.600033    
   0.620000       0.620033       0.620032       0.620000       0.620033       0.620032    
   0.640000       0.640032       0.640032       0.640000       0.640032       0.640032    
   0.660000       0.660031       0.660031       0.660000       0.660031       0.660031    
   0.680000       0.680030       0.680029       0.680000       0.680030       0.680029    
   0.700000       0.700029       0.700028       0.700000       0.700029       0.700028    
   0.720000       0.720027       0.720027       0.720000       0.720027       0.720027    
   0.740000       0.740026       0.740025       0.740000       0.740026       0.740025    
   0.760000       0.760024       0.760024       0.760000       0.760024       0.760024    
   0.780000       0.780023       0.780022       0.780000       0.780023       0.780022    
   0.800000       0.800021       0.800020       0.800000       0.800021       0.800020    
   0.820000       0.820019       0.820019       0.820000       0.820019       0.820019    
   0.840000       0.840017       0.840017       0.840000       0.840017       0.840017    
   0.860000       0.860015       0.860015       0.860000       0.860015       0.860015    
   0.880000       0.880013       0.880013       0.880000       0.880013       0.880013    
   0.900000       0.900011       0.900011       0.900000       0.900011       0.900011    
   0.920000       0.920009       0.920009       0.920000       0.920009       0.920009    
   0.940000       0.940007       0.940007       0.940000       0.940007       0.940007    
   0.960000       0.960004       0.960004       0.960000       0.960004       0.960004    
   0.980000       0.980002       0.980002       0.980000       0.980002       0.980002    
    1.00000        1.00000        1.00000        1.00000        1.00000        1.00000    
