#Time=    1.16000    
#              y              u         u_exac             y'             u'        u'_exac
    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
   0.200000E-01   0.200007E-01   0.200007E-01   0.200000E-01   0.200007E-01   0.200007E-01
   0.400000E-01   0.400013E-01   0.400013E-01   0.400000E-01   0.400013E-01   0.400013E-01
   0.600000E-01   0.600020E-01   0.600020E-01   0.600000E-01   0.600020E-01   0.600020E-01
   0.800000E-01   0.800026E-01   0.800027E-01   0.800000E-01   0.800026E-01   0.800027E-01
   0.100000       0.100003       0.100003       0.100000       0.100003       0.100003    
   0.120000       0.120004       0.120004       0.120000       0.120004       0.120004    
   0.140000       0.140005       0.140005       0.140000       0.140005       0.140005    
   0.160000       0.160005       0.160005       0.160000       0.160005       0.160005    
   0.180000       0.180006       0.180006       0.180000       0.180006       0.180006    
   0.200000       0.200006       0.200006       0.200000       0.200006       0.200006    
   0.220000       0.220007       0.220007       0.220000       0.220007       0.220007    
   0.240000       0.240007       0.240007       0.240000       0.240007       0.240007    
   0.260000       0.260008       0.260008       0.260000       0.260008       0.260008    
   0.280000       0.280008       0.280008       0.280000       0.280008       0.280008    
   0.300000       0.300009       0.300009       0.300000       0.300009       0.300009    
   0.320000       0.320009       0.320009       0.320000       0.320009       0.320009    
   0.340000       0.340009       0.340009       0.340000       0.340009       0.340009    
   0.360000       0.360010       0.360010       0.360000       0.360010       0.360010    
   0.380000       0.380010       0.380010       0.380000       0.380010       0.380010    
   0.400000       0.400010       0.400010       0.400000       0.400010       0.400010    
   0.420000       0.420010       0.420010       0.420000       0.420010       0.420010    
   0.440000       0.440010       0.440010       0.440000       0.440010       0.440010    
   0.460000       0.460010       0.460011       0.460000       0.460010       0.460011    
   0.480000       0.480011       0.480011       0.480000       0.480011       0.480011    
   0.500000       0.500011       0.500011       0.500000       0.500011       0.500011    
   0.520000       0.520011       0.520011       0.520000       0.520011       0.520011    
   0.540000       0.540010       0.540011       0.540000       0.540010       0.540011    
   0.560000       0.560010       0.560010       0.560000       0.560010       0.560010    
   0.580000       0.580010       0.580010       0.580000       0.580010       0.580010    
   0.600000       0.600010       0.600010       0.600000       0.600010       0.600010    
   0.620000       0.620010       0.620010       0.620000       0.620010       0.620010    
   0.640000       0.640010       0.640010       0.640000       0.640010       0.640010    
   0.660000       0.660009       0.660009       0.660000       0.660009       0.660009    
   0.680000       0.680009       0.680009       0.680000       0.680009       0.680009    
   0.700000       0.700009       0.700009       0.700000       0.700009       0.700009    
   0.720000       0.720008       0.720008       0.720000       0.720008       0.720008    
   0.740000       0.740008       0.740008       0.740000       0.740008       0.740008    
   0.760000       0.760007       0.760007       0.760000       0.760007       0.760007    
   0.780000       0.780007       0.780007       0.780000       0.780007       0.780007    
   0.800000       0.800006       0.800006       0.800000       0.800006       0.800006    
   0.820000       0.820006       0.820006       0.820000       0.820006       0.820006    
   0.840000       0.840005       0.840005       0.840000       0.840005       0.840005    
   0.860000       0.860005       0.860005       0.860000       0.860005       0.860005    
   0.880000       0.880004       0.880004       0.880000       0.880004       0.880004    
   0.900000       0.900003       0.900003       0.900000       0.900003       0.900003    
   0.920000       0.920003       0.920003       0.920000       0.920003       0.920003    
   0.940000       0.940002       0.940002       0.940000       0.940002       0.940002    
   0.960000       0.960001       0.960001       0.960000       0.960001       0.960001    
   0.980000       0.980001       0.980001       0.980000       0.980001       0.980001    
    1.00000        1.00000        1.00000        1.00000        1.00000        1.00000    
