#Time=    1.12000    
#              y              u         u_exac             y'             u'        u'_exac
    0.00000        0.00000        0.00000        0.00000        0.00000        0.00000    
   0.200000E-01   0.200010E-01   0.200010E-01   0.200000E-01   0.200010E-01   0.200010E-01
   0.400000E-01   0.400020E-01   0.400020E-01   0.400000E-01   0.400020E-01   0.400020E-01
   0.600000E-01   0.600029E-01   0.600030E-01   0.600000E-01   0.600029E-01   0.600030E-01
   0.800000E-01   0.800039E-01   0.800039E-01   0.800000E-01   0.800039E-01   0.800039E-01
   0.100000       0.100005       0.100005       0.100000       0.100005       0.100005    
   0.120000       0.120006       0.120006       0.120000       0.120006       0.120006    
   0.140000       0.140007       0.140007       0.140000       0.140007       0.140007    
   0.160000       0.160008       0.160008       0.160000       0.160008       0.160008    
   0.180000       0.180008       0.180008       0.180000       0.180008       0.180008    
   0.200000       0.200009       0.200009       0.200000       0.200009       0.200009    
   0.220000       0.220010       0.220010       0.220000       0.220010       0.220010    
   0.240000       0.240011       0.240011       0.240000       0.240011       0.240011    
   0.260000       0.260011       0.260012       0.260000       0.260011       0.260012    
   0.280000       0.280012       0.280012       0.280000       0.280012       0.280012    
   0.300000       0.300013       0.300013       0.300000       0.300013       0.300013    
   0.320000       0.320013       0.320013       0.320000       0.320013       0.320013    
   0.340000       0.340014       0.340014       0.340000       0.340014       0.340014    
   0.360000       0.360014       0.360014       0.360000       0.360014       0.360014    
   0.380000       0.380015       0.380015       0.380000       0.380015       0.380015    
   0.400000       0.400015       0.400015       0.400000       0.400015       0.400015    
   0.420000       0.420015       0.420015       0.420000       0.420015       0.420015    
   0.440000       0.440015       0.440016       0.440000       0.440015       0.440016    
   0.460000       0.460016       0.460016       0.460000       0.460016       0.460016    
   0.480000       0.480016       0.480016       0.480000       0.480016       0.480016    
   0.500000       0.500016       0.500016       0.500000       0.500016       0.500016    
   0.520000       0.520016       0.520016       0.520000       0.520016       0.520016    
   0.540000       0.540016       0.540016       0.540000       0.540016       0.540016    
   0.560000       0.560015       0.560016       0.560000       0.560015       0.560016    
   0.580000       0.580015       0.580015       0.580000       0.580015       0.580015    
   0.600000       0.600015       0.600015       0.600000       0.600015       0.600015    
   0.620000       0.620015       0.620015       0.620000       0.620015       0.620015    
   0.640000       0.640014       0.640014       0.640000       0.640014       0.640014    
   0.660000       0.660014       0.660014       0.660000       0.660014       0.660014    
   0.680000       0.680013       0.680013       0.680000       0.680013       0.680013    
   0.700000       0.700013       0.700013       0.700000       0.700013       0.700013    
   0.720000       0.720012       0.720012       0.720000       0.720012       0.720012    
   0.740000       0.740011       0.740012       0.740000       0.740011       0.740012    
   0.760000       0.760011       0.760011       0.760000       0.760011       0.760011    
   0.780000       0.780010       0.780010       0.780000       0.780010       0.780010    
   0.800000       0.800009       0.800009       0.800000       0.800009       0.800009    
   0.820000       0.820008       0.820008       0.820000       0.820008       0.820008    
   0.840000       0.840008       0.840008       0.840000       0.840008       0.840008    
   0.860000       0.860007       0.860007       0.860000       0.860007       0.860007    
   0.880000       0.880006       0.880006       0.880000       0.880006       0.880006    
   0.900000       0.900005       0.900005       0.900000       0.900005       0.900005    
   0.920000       0.920004       0.920004       0.920000       0.920004       0.920004    
   0.940000       0.940003       0.940003       0.940000       0.940003       0.940003    
   0.960000       0.960002       0.960002       0.960000       0.960002       0.960002    
   0.980000       0.980001       0.980001       0.980000       0.980001       0.980001    
    1.00000        1.00000        1.00000        1.00000        1.00000        1.00000    
